user_id,age,income,city,occupation,existing_loans,default_flag,total_amount,avg_amount,transaction_count,transaction_volatility,income_ratio,monthly_spend,avg_cart_value,num_orders,return_rate,category_diversity,payment_preference,num_stocks,total_investment,portfolio_risk,avg_holding_period,profit_loss_ratio,income_to_spend_ratio,savings_stability_index,investment_maturity_score
269,30,25140,Hyderabad,Salaried,2,0,2775.0,526.1246031746032,5.0,1.177217115990612,0.31666666666666665,779,351,5,0.05071931303530581,2,COD,6,3289,0.4860392229943979,80,0.2971217131422558,7.071729957805907,0.45930191925071745,0.2309191369971979
270,36,67376,Kolkata,Salaried,0,1,1251.5833333333333,235.14593253968255,4.583333333333333,1.139786424971495,0.4363636363636364,3646,420,6,0.09551793384197747,2,Credit Card,8,9304,0.15215598251208642,71,-0.07435982160980728,13.754180630454384,0.4673363604563111,0.2413404069983004
271,49,62671,Kolkata,Business,1,0,1557.0,307.13703703703703,4.583333333333333,1.1350292171937044,0.27272727272727276,1741,272,5,0.16296114809669915,3,Credit Card,6,3944,0.25319269789125304,10,0.22222088165843518,18.996968778417703,0.46837766525481384,0.03793242754696049
272,20,49245,Hyderabad,Business,1,0,2773.8333333333335,505.377380952381,4.75,1.4375003919574811,0.38596491228070173,8917,668,8,0.20057734721142575,2,Credit Card,7,10371,0.5569776732353543,60,0.4330591399558069,4.211914299154681,0.41025634428593094,0.16438284238167017
273,46,21032,Ahmedabad,Self-employed,1,0,1885.8333333333333,360.54305555555555,5.333333333333333,0.9889416507411369,0.40625,2428,222,5,0.16839405620586495,3,Debit Card,4,74895,0.6768543037593381,34,-0.1285348332977694,4.8743481787631815,0.5027799581890052,0.03988435513313739
274,35,31001,Delhi,Salaried,3,0,1323.2307692307693,469.33919413919415,3.1538461538461537,1.1767900273891385,0.48780487804878053,5669,260,3,0.053716800050811045,5,Debit Card,4,5660,0.29474590664694233,111,0.09004327140563106,4.433001143963393,0.4593920347932726,0.37061272337329293
275,25,66605,Hyderabad,Business,1,0,1372.1666666666667,348.66249999999997,3.6666666666666665,0.7631187703131705,0.27272727272727276,13219,323,3,0.28439472418511796,2,Credit Card,7,24624,0.4954051169187236,125,-0.06270129649773842,4.564435256359006,0.567176764740799,0.2561784080228049
276,39,38982,Mumbai,Self-employed,1,1,2368.5,598.6666666666666,3.9166666666666665,1.3698934850131965,0.3829787234042553,895,591,5,0.1085626680853703,3,UPI,10,3999,0.37463188104797707,12,-0.21331272008998844,11.941185480165416,0.4219598924271618,0.023857619295657082
277,36,115805,Chennai,Business,2,0,1344.3333333333333,276.84791666666666,4.25,1.2613800702007234,0.37254901960784315,3568,794,3,0.32111640071590797,3,COD,3,24001,0.3617355804231056,66,-0.23281186266359286,23.569538670284942,0.4422078416527473,0.1391735869306393
278,28,44207,Hyderabad,Business,3,0,2349.25,709.1326388888889,4.333333333333333,1.1442491004641226,0.40384615384615385,9143,849,9,0.06287237880336537,5,Credit Card,7,5197,0.4203959357543479,62,0.2847537379195998,3.8463445935657887,0.4663637260165109,0.19963780064822229
279,35,39975,Delhi,Business,0,0,827.2307692307693,287.31538461538463,3.3846153846153846,1.2607549714480304,0.25,5060,597,6,0.21648597268033526,5,Credit Card,3,1633,0.10667838022740711,29,0.1345823463020897,6.788966256025709,0.4423301121215682,0.12640287695382568
280,31,31114,Bangalore,Self-employed,4,0,1726.6666666666667,345.3978174603174,4.0,1.2983070539506125,0.375,9973,309,3,0.19720406609556124,3,EMI,6,1327,0.5431212002961604,52,0.0740060748358947,2.659164719958977,0.435102872038389,0.10947755494139845
281,36,38823,Mumbai,Salaried,0,0,1149.75,262.07708333333335,4.416666666666667,1.2112876147359313,0.2452830188679245,2727,171,9,0.013678613626271796,4,COD,6,5018,0.9257581889778393,82,-0.3623542557583832,10.011733608406937,0.4522252073118126,0.01503140210822293
282,41,33649,Bangalore,Self-employed,2,0,1853.8181818181818,460.9305194805195,3.727272727272727,1.6485791001374914,0.2926829268292683,5984,616,4,0.06275364676144617,2,EMI,2,1664,0.21144185892952175,43,0.11124328793241128,4.292611363030141,0.3775609344452233,0.16258160942496935
283,50,51743,Pune,Self-employed,0,0,1849.25,505.2430555555556,3.8333333333333335,1.17659997171375,0.4130434782608695,13568,749,4,0.3854809134386774,3,EMI,7,5372,0.1278374329713083,45,-0.12119253669334343,3.3559580367421726,0.45943214784324754,0.14865873101948798
284,22,58591,Hyderabad,Business,0,0,736.9166666666666,244.95833333333334,2.9166666666666665,1.086625171918665,0.2571428571428572,3916,306,4,0.08059822655122202,4,UPI,8,15461,0.25791360292534904,35,0.2638634280405246,12.58961090121224,0.4792427568965315,0.14139223512144022
285,56,24514,Mumbai,Salaried,1,0,2244.8333333333335,508.4589947089948,4.666666666666667,1.5892232758031,0.4107142857142857,17140,876,9,0.10634993173929948,2,Debit Card,2,24937,0.26338398295537213,93,0.39405546348054,1.2645316597171474,0.38621620983606747,0.41500283978750024
286,18,18664,Chennai,Salaried,1,0,1252.0833333333333,361.0625,3.5,1.1855199089194417,0.40476190476190477,2639,383,6,0.18925985175082824,3,UPI,8,2354,0.39487016147866677,118,-0.5,4.795375227491704,0.4575570306721283,0.1539491160765229
287,33,14499,Hyderabad,Freelancer,1,1,1726.75,397.468253968254,3.5833333333333335,1.113558561216436,0.441860465116279,3102,321,5,0.022763020532402745,5,UPI,6,29087,0.03944927929269039,54,0.1691304701795095,3.0020187380299186,0.4731356955751728,0.26282715555598285
288,40,46816,Chennai,Business,0,1,2787.75,664.6267857142857,3.6666666666666665,1.7396077991250634,0.29545454545454547,2465,399,4,0.08682727868539024,2,EMI,3,26858,0.20983109646746492,214,0.10835960574838344,8.910968355936236,0.36501575164129907,0.8162877575124423
289,37,20916,Ahmedabad,Freelancer,1,0,1016.25,261.0494047619048,3.6666666666666665,0.6321546055344595,0.31818181818181823,5803,272,5,0.09162643575751976,3,Debit Card,5,200970,0.40096955776236026,9,-0.21848457639978022,3.0667497525750522,0.6126870558763908,0.01647854608816085
290,28,12376,Kolkata,Business,3,0,1605.6666666666667,414.23796296296297,4.0,1.2503465581928082,0.3958333333333333,1963,201,6,0.0892300670742721,2,Debit Card,4,9761,0.1840103863543829,39,0.10805667313529477,3.4669903819217476,0.4443759990474857,0.15202686985846814
291,32,44103,Bangalore,Self-employed,1,1,1651.3636363636363,643.530303030303,3.4545454545454546,0.6324595250680196,0.34210526315789475,5471,226,6,0.12218868801442052,2,Debit Card,5,6084,0.6441785660005698,24,0.5961460562833194,6.191316666028562,0.6125726149065368,0.05759083808854993
292,30,126310,Mumbai,Self-employed,0,0,1465.8333333333333,358.29375,4.0,0.9259660528525668,0.2916666666666667,1427,458,1,0.1880325015098965,3,COD,3,24925,0.7424569788157823,25,0.31714510282555564,43.647987099003636,0.5192199512129979,0.035107444367959414
293,29,36205,Chennai,Freelancer,1,1,1599.5833333333333,248.79822330447328,6.083333333333333,1.2527875687862218,0.4109589041095891,5655,261,4,0.13728893373785656,3,EMI,9,1245,0.2698014601571207,119,0.17478148964968648,4.9899502681842725,0.44389449491626476,0.4437323878405577
294,43,55229,Delhi,Self-employed,0,1,1569.4166666666667,352.55476190476196,4.5,1.4389300278165575,0.4074074074074074,4328,812,6,0.13514582174793582,4,COD,2,1774,0.36370858443537146,30,0.12780561334238272,9.36336022378887,0.41001586293775144,0.09206952140598557
295,38,37832,Chennai,Self-employed,2,0,1883.0,445.6958333333334,3.75,1.8796613288567796,0.3555555555555555,6328,442,6,0.07056308940994692,5,COD,8,2784,0.5642571699945417,2,0.310802880503624,4.606916707257672,0.3472630583253338,0.0030716231290176116
296,28,34563,Delhi,Salaried,2,0,2133.3333333333335,516.4973214285714,4.416666666666667,1.0704495563918088,0.3773584905660377,569,328,5,0.35965270774779506,5,EMI,5,4489,0.06669653646322127,26,-0.1798885453218285,12.785326757090012,0.4829868937945578,0.08496377778967103
297,43,57499,Hyderabad,Salaried,1,1,4984.333333333333,1134.8779761904764,4.583333333333333,1.5650691644454138,0.3636363636363637,1788,208,2,0.20590616932837016,4,COD,4,1280,0.388416989125666,40,0.34366831967433703,8.489025590551181,0.3898530354896715,0.14158534277105628
298,38,31409,Mumbai,Business,1,0,1255.0833333333333,341.86547619047616,3.75,1.2273402138125014,0.4222222222222222,9016,245,1,0.20512960367730945,5,Credit Card,5,8609,0.3919305005477713,58,0.3081922156341058,3.057704944631485,0.44896598813178906,0.1995031529407425
299,43,41510,Chennai,Salaried,2,0,832.1818181818181,273.73376623376623,3.5454545454545454,1.081700466836309,0.33333333333333337,1001,446,7,0.3143059351246557,5,COD,2,4897,0.867199542638683,32,0.25089761218145845,22.63134417129263,0.48037650753845623,0.021291516274310834
300,41,42652,Pune,Salaried,1,0,2584.3333333333335,526.1397486772487,4.916666666666667,1.2307708476045789,0.37288135593220334,3573,546,6,0.23334444017549283,1,COD,4,39960,0.2799469260786516,41,0.16136396633997757,6.925899864682002,0.4482755371641191,0.14776446546779734
301,26,26002,Chennai,Salaried,2,0,1646.0833333333333,462.2861111111111,3.5833333333333335,1.1525470146170507,0.3023255813953488,4042,135,4,0.049758470282673335,4,EMI,4,3643,0.5323339588443473,145,-0.5,4.570507843970177,0.4645659273453338,0.14610463839338286
302,29,59636,Ahmedabad,Salaried,1,0,1951.4166666666667,361.1673611111111,5.0,1.2497042597804555,0.36666666666666664,2565,179,4,0.06921758885123153,2,UPI,6,12322,0.16042377550818956,26,0.07899111481136377,13.201350329281114,0.44450286994504257,0.10090942372652319
303,42,33273,Pune,Salaried,2,1,1392.1666666666667,371.3501984126984,3.9166666666666665,1.2293836749944957,0.4468085106382979,3348,435,7,0.21404230274214534,2,UPI,5,11566,0.2620528551655996,72,-0.20653812075072833,7.017892923682638,0.44855446427473683,0.1821323490058379
304,41,24887,Mumbai,Salaried,1,1,2848.75,555.2069444444445,5.0,1.6530356864742348,0.45,1238,365,6,0.22401966139735585,1,COD,6,11926,0.3264709057743319,98,0.15501236298362858,6.08819032475078,0.37692670516956184,0.33090948922993807
305,34,47489,Ahmedabad,Freelancer,1,0,1079.0,320.27272727272725,3.6363636363636362,1.0832634405513666,0.375,3314,518,6,0.09093544597312751,4,Credit Card,4,39938,0.4742790399553964,21,-0.26090890856562576,10.807692307692308,0.4800161038372253,0.033706649585882376
306,36,23173,Chennai,Self-employed,3,0,2040.9166666666667,437.7789682539683,4.25,1.7114020242644294,0.39215686274509803,2331,331,4,0.182200468328911,4,EMI,10,3849,0.24792175474949069,79,-0.371801055807379,5.2992091472129585,0.36881288390691086,0.16102695905153458
307,47,36830,Delhi,Salaried,1,0,3000.2727272727275,757.5136363636364,3.727272727272727,1.5412177130004767,0.41463414634146345,5487,478,4,0.10597442162964932,3,EMI,7,9170,0.7140998082698033,44,-0.16308319772941057,4.33892750425721,0.39351213195317924,0.04404627574447741
308,29,36150,Chennai,Salaried,1,0,1917.25,412.2476190476191,4.5,1.4348177823093438,0.3703703703703704,7057,498,3,0.2106190780095965,3,COD,2,15303,0.5308736184300971,81,0.2784178888787022,4.027742959806133,0.4107083524959035,0.21016201230797735
309,40,62501,Bangalore,Self-employed,0,0,2020.0,341.69722222222225,4.416666666666667,1.932655058510718,0.45283018867924524,2133,480,3,0.22048326508052743,3,COD,7,15544,0.5864224087887024,23,0.16486098435592045,15.045979778526721,0.34098793756802315,0.046457864335651335
310,32,46043,Hyderabad,Salaried,1,1,2294.0,485.2777777777778,4.166666666666667,1.185238370406639,0.33999999999999997,4485,630,6,0.2293709691731016,3,Credit Card,5,24855,0.18130782258479658,37,0.17215845572864547,6.7910029498525075,0.45761598072887383,0.1530930468413976
311,32,35863,Kolkata,Business,1,1,1658.0833333333333,400.58740079365083,4.25,1.2148796389248824,0.47058823529411764,3181,492,5,0.23150462704309607,2,COD,3,1730,0.5584833700778041,34,0.2960611251582496,7.409583168333879,0.451491802274821,0.0830218239051328
312,45,54659,Delhi,Self-employed,0,0,2499.0,728.2192307692308,3.3076923076923075,1.65879449630291,0.5116279069767442,1215,173,3,0.02067866519591512,4,Credit Card,6,3589,0.6254619507302245,5,0.03030174051147043,14.713055181695827,0.3761103016387741,0.006507766102566971
313,43,72773,Bangalore,Business,0,0,760.3636363636364,203.97575757575757,3.1818181818181817,1.270359855072138,0.2857142857142857,2252,658,7,0.1939905476244656,4,Debit Card,8,3409,0.3469127727460431,92,0.10142885101875058,24.150088997496002,0.4404588099837707,0.2869943416588192
314,43,47997,Pune,Salaried,1,0,2197.9166666666665,651.6777777777778,3.4166666666666665,1.2160241876151876,0.4634146341463415,1553,1883,5,0.09104337744313638,2,Debit Card,5,26108,0.01806854178036708,134,0.16918442788424942,12.792661528552074,0.45125861242343535,0.6696924203166649
315,48,36503,Hyderabad,Self-employed,2,0,1409.9166666666667,321.46157407407406,3.75,1.254479824192005,0.3555555555555555,4144,311,2,0.20884263414147036,3,Debit Card,5,5629,0.5083439206575585,104,0.08248042704313271,6.571295699005385,0.443561299271505,0.23972053175660366
316,35,18846,Mumbai,Salaried,1,1,2790.75,564.1023809523809,4.583333333333333,1.456220929621133,0.4545454545454546,1376,270,7,0.23300046574651562,3,UPI,3,13721,0.4310820919370713,92,0.5353659737760609,4.521864315278028,0.40712950042089574,0.34891407445301
317,41,21320,Delhi,Freelancer,0,0,1705.5833333333333,370.0020833333333,4.25,1.0632024848961064,0.39215686274509803,3171,314,5,0.053916456686528884,2,UPI,2,6553,0.35793966444992914,39,0.014086100653267916,4.371017067878561,0.4846834022935735,0.10894129201331229
318,31,31175,Kolkata,Self-employed,1,1,1889.8461538461538,411.83626373626373,4.0,1.4378290923123302,0.5384615384615384,5194,301,3,0.12027751280893492,4,EMI,6,2615,0.14954182593269072,57,-0.05391013603640482,4.400236691530134,0.4102010281005712,0.19830434413777756
319,38,26775,Hyderabad,Salaried,0,0,1556.0,361.96964285714284,4.416666666666667,1.2184402316092875,0.3962264150943396,1389,344,4,0.10663908810357844,5,COD,3,2874,0.17083786140975496,9,0.17681005050073934,9.088594704684319,0.45076715872330986,0.03642306499149182
320,33,33074,Pune,Salaried,1,0,2961.0,688.9545634920636,5.083333333333333,1.5348964505817044,0.40983606557377056,8438,471,7,0.3323210147489764,4,EMI,4,7639,0.739897412220635,84,-0.13587026435587027,2.9012280701754385,0.394493431781216,0.08050780511411597
321,35,37358,Ahmedabad,Salaried,0,1,1789.1666666666667,446.48154761904766,3.9166666666666665,1.2821449926298862,0.29787234042553196,11067,712,3,0.21887032534185066,2,Debit Card,4,1000,0.5665857723914599,34,-0.2730245203848445,2.9056168414502936,0.43818425351126583,0.04485254566767224
322,40,47327,Ahmedabad,Self-employed,0,0,1716.9166666666667,330.2738095238095,4.25,1.376874510671731,0.4117647058823529,1230,194,3,0.1031430777440566,1,Debit Card,7,8594,0.5659465309753662,72,0.013643192203998525,16.054388692579504,0.4207205704424795,0.1363799249921051
323,26,35057,Kolkata,Salaried,0,0,1229.8333333333333,316.4555555555556,3.3333333333333335,1.2654934217523406,0.3,2146,383,1,0.08563338924753787,1,Credit Card,2,19549,0.6424189611780432,48,0.011426314892242842,10.381619860816347,0.44140494534144714,0.07387191852575915
324,55,46316,Mumbai,Self-employed,1,0,1517.5833333333333,323.6454365079365,3.75,1.2526542231714801,0.3777777777777778,1774,417,6,0.27560591714027843,3,COD,2,35085,0.02419896379000331,57,-0.2028159096992654,14.066766217002861,0.44392077120123397,0.1916561144385842
325,24,37505,Mumbai,Salaried,0,0,1862.3333333333333,400.349537037037,4.0,1.156101257039802,0.2916666666666667,3292,257,4,0.03441051292547063,4,Debit Card,1,55515,0.43212279155886657,67,-0.10891518892352686,7.274990301306091,0.4638001099136412,0.1460959272231845
326,22,13524,Pune,Self-employed,1,1,1225.6666666666667,352.2027777777778,3.25,0.981563130189303,0.41025641025641024,1715,542,3,0.03941295302876314,5,UPI,6,11549,0.5385448638768395,68,0.22251474123384235,4.597393767705382,0.5046521025572716,0.16555543427806207
327,46,22704,Delhi,Business,1,0,1771.9166666666667,365.0034722222222,4.75,1.3977897646592978,0.38596491228070173,6410,344,5,0.04357497609479847,3,Credit Card,4,35754,0.1929560668473136,122,0.5372665383572918,2.774560822852487,0.417050741786818,0.6588585774927335
328,42,33791,Pune,Business,1,1,2300.3076923076924,444.78724053724056,4.230769230769231,1.4522084234560306,0.2909090909090909,1889,1067,9,0.06836720989075654,4,UPI,3,13247,0.9017041079978101,20,0.06965501227159028,8.064085618827331,0.4077956793699638,0.007264844009254418
329,41,19833,Chennai,Business,1,0,1934.7692307692307,473.94778554778554,4.769230769230769,0.9439871822073035,0.3709677419354839,6051,613,4,0.03971930228526267,1,Credit Card,4,1407,0.14431123429831522,28,0.12841880939871,2.4832318834996343,0.5144066839291339,0.11611416944836947
330,41,49019,Mumbai,Salaried,2,0,1661.2727272727273,323.18419913419916,5.0,1.030647293075325,0.2909090909090909,1957,211,5,0.22586721223008777,4,EMI,5,3801,0.5843283371907154,44,0.14265344694864548,13.543881241836633,0.4924538118510697,0.08932017982910002
331,34,78071,Hyderabad,Salaried,0,1,1363.9166666666667,312.80277777777775,4.083333333333333,1.162225469510282,0.2448979591836735,7953,188,12,0.07917806346375579,2,EMI,6,6769,0.22772079640243034,24,-0.41961407517537197,8.3785896346644,0.46248645855905485,0.04504685093570732
332,26,66794,Chennai,Self-employed,1,0,2052.5454545454545,419.18636363636364,3.909090909090909,1.4517893083452673,0.5581395348837209,5637,1028,4,0.1390329060210975,5,Credit Card,4,1497,0.10486017421160956,41,0.2141333794490634,8.68520970258641,0.4078653890023316,0.1926151570723569
333,35,32639,Ahmedabad,Salaried,0,0,1861.6666666666667,325.3530143467644,5.5,1.2075405040865637,0.3939393939393939,1923,484,9,0.09533385019494962,3,Credit Card,5,2436,0.16371818456810583,58,-0.08327750473793341,8.621731090957118,0.4529928208106787,0.19220234166279251
334,28,76524,Ahmedabad,Salaried,0,0,2538.5,587.3766666666667,4.7,1.1261349547535842,0.5319148936170213,4894,660,8,0.15367889262776463,4,UPI,8,27473,0.16453780929468156,25,0.7007596454591977,10.29447770229367,0.4703370300009477,0.15316482659542938
335,44,39117,Bangalore,Salaried,1,0,2220.6666666666665,488.1402777777778,3.8333333333333335,1.271904720043731,0.5,1364,919,5,0.15978460279421106,3,EMI,6,22378,0.6896030495590015,32,0.3914335748699881,10.909268383378265,0.4401593038552917,0.05842058751380933
336,33,30682,Kolkata,Salaried,1,0,2382.0833333333335,478.49365079365083,4.333333333333333,1.3704284380300897,0.46153846153846156,5759,279,6,0.38207980850255496,3,UPI,4,27085,0.2465165529958098,33,0.46130044529262315,3.7683230131518344,0.4218646654572856,0.15671040889157486
337,26,26723,Chennai,Salaried,2,0,3912.909090909091,900.1633838383838,4.7272727272727275,1.366469134146382,0.36538461538461536,2320,506,3,0.3562758352046889,1,UPI,7,10340,0.39809495676116685,74,0.36623185597100616,4.286716346083735,0.42257048087834614,0.263747448510675
338,31,31218,Kolkata,Freelancer,1,0,1985.3333333333333,574.9444444444445,2.9166666666666665,1.430151876014774,0.28571428571428575,2780,478,1,0.0356072822960267,4,Debit Card,5,4730,0.2722925117083768,108,0.10141367756920998,6.549688789425835,0.41149691501582536,0.37598538774874457
339,39,29908,Pune,Salaried,3,0,2709.5833333333335,540.1294642857143,5.416666666666667,1.3751300403955495,0.39999999999999997,1786,274,4,0.0961936809143347,2,Debit Card,3,5303,0.135203555562254,34,0.337352543640535,6.651272262273206,0.42102957858823675,0.16975104163608182
340,29,39545,Chennai,Self-employed,0,1,2427.6666666666665,570.6678571428572,4.25,1.1488060848728459,0.5098039215686274,6627,278,6,0.01946352870080756,4,COD,4,10552,0.38822192241891973,48,0.12769002196431706,4.36687893400081,0.4653747060005995,0.14265239385901438
341,26,39351,Pune,Salaried,0,0,1917.0,494.55972222222226,4.333333333333333,1.2341276723612773,0.4230769230769231,7059,530,8,0.19509564122195638,4,EMI,6,83650,0.1740184226431765,240,-0.18125946571637783,4.383535702350451,0.4476019935526279,0.7066413599376893
342,37,36370,Bangalore,Self-employed,0,1,2156.25,446.85648148148147,5.166666666666667,1.338784397169121,0.4193548387096774,1519,209,1,0.09105197769069541,4,EMI,4,3807,0.3193928512191152,91,0.09343578430709144,9.89323359401564,0.4275725463238108,0.2937346132606105
343,37,45182,Mumbai,Salaried,0,0,3191.3333333333335,564.655257936508,5.583333333333333,1.7339340006424324,0.5373134328358209,913,308,6,0.1467545854272704,5,COD,3,96491,0.2157417139432774,113,-0.13183337422154692,11.005683663527117,0.36577327754255057,0.33396709725702667
344,29,65862,Ahmedabad,Freelancer,1,0,1627.3,510.32603174603173,4.3,1.3246340661982385,0.27906976744186046,1735,492,6,0.06222185285147626,3,COD,5,14297,0.8402392216490051,67,0.02189335426291872,19.58255284987958,0.4301752325411903,0.04583719771426254
345,30,58382,Bangalore,Freelancer,1,1,3142.0,661.6732142857143,4.0,1.7661131666891217,0.4375,3391,415,5,0.0775855288080706,3,UPI,5,31120,0.7220964180866952,36,0.3545536876379226,8.93510866238139,0.3615181085295011,0.05724612847510063
346,37,17284,Ahmedabad,Salaried,0,0,1348.25,318.70694444444445,4.0,1.1520704028998339,0.5,1164,665,2,0.1383369460732212,3,Credit Card,10,7546,0.729896481833187,53,0.566825322489948,6.877151099174376,0.4646688131821978,0.09600502976471151
347,20,10127,Mumbai,Freelancer,3,1,2134.5833333333335,528.8680555555555,3.4166666666666665,1.2231992833407528,0.3170731707317073,1157,419,7,0.06446421118025926,2,Debit Card,2,3762,0.37387194134038626,136,-0.05184787766005833,3.07570043785275,0.44980223207760395,0.35055838787194576
348,20,57939,Pune,Student,2,0,2589.5833333333335,611.0763888888889,4.0,1.3960779918561663,0.375,1263,510,7,0.18388109942499598,1,Debit Card,2,8256,0.2571120116312144,80,0.33410659838258605,15.035097203901131,0.4173486853928872,0.34422363957990404
349,27,18334,Mumbai,Business,0,0,2721.7272727272725,597.9036796536797,4.0,1.2163143010378952,0.4090909090909091,1082,291,3,0.1668289350673333,5,UPI,3,2818,0.4048353567460583,66,0.07152084552543539,4.818742234540763,0.4511995431025745,0.18183503397827502
350,32,32455,Ahmedabad,Business,0,0,1922.75,565.0916666666667,4.083333333333333,0.9626228446832874,0.4489795918367347,4466,413,5,0.21652492130182374,3,COD,1,8957,0.5148613274519405,17,0.06617256754476712,5.079228451817364,0.5095222460642315,0.03647200022222243
351,38,20230,Ahmedabad,Salaried,0,0,1744.0,436.1456043956044,4.384615384615385,1.5813056883071182,0.38596491228070173,2768,521,3,0.3884809161550517,2,UPI,9,7742,0.4839350135788072,26,-0.08270904081949373,4.48260580545092,0.3874008431197561,0.05181639477413496
352,49,14750,Kolkata,Self-employed,0,1,985.0,304.3854166666667,3.1666666666666665,0.8759039176233057,0.34210526315789475,7691,367,4,0.11755441436343614,4,EMI,3,4944,0.3568988211524359,118,-0.36797875249169953,1.6998962775152702,0.5330763428795221,0.2074667679196155
353,43,47606,Hyderabad,Salaried,0,0,3563.0,658.0229437229436,4.0,1.9771335579656766,0.3409090909090909,1174,174,1,0.27991269184677764,4,COD,4,3450,0.2788501533133468,14,0.3815527032310254,10.04769945124525,0.3358935635670024,0.0589776227307948
354,33,53081,Bangalore,Salaried,1,1,869.75,272.27777777777777,3.25,0.899646167702729,0.28205128205128205,1791,698,1,0.15932825958543817,2,EMI,6,2158,0.5905316057907334,29,-0.5,19.94214332675871,0.526413822216858,0.02400457500566501
355,34,27221,Chennai,Student,0,1,3782.8333333333335,1014.786111111111,3.75,1.3155746108865678,0.3777777777777778,7105,853,4,0.054038678191415876,2,UPI,7,19742,0.49219284289127646,50,0.4193385578459725,2.4999005096964777,0.4318582503446643,0.1554109617371309
356,24,9941,Ahmedabad,Salaried,1,0,4214.181818181818,1440.4274891774892,4.181818181818182,0.6280171572554907,0.28260869565217395,2994,206,5,0.025348054961526,4,Debit Card,3,12140,0.17669655081719562,49,-0.06992947302240679,1.378935952888362,0.6142441408208491,0.16188636514402802
357,34,27636,Bangalore,Business,4,0,3279.75,580.8805555555556,4.833333333333333,1.4423141425259227,0.3448275862068966,4867,740,3,0.2712108713785025,2,Debit Card,3,12350,0.3130544634441031,106,0.5219445837139364,3.391856647540732,0.4094477375321451,0.481893387101671
358,32,44174,Kolkata,Business,1,1,2552.5833333333335,606.0671296296297,4.416666666666667,1.4157139113917006,0.32075471698113206,1980,733,7,0.3518186532485731,4,COD,6,4819,0.11883820729389336,48,-0.11873310431678527,9.74372736797603,0.41395630305572767,0.16080838267611353
359,38,17336,Mumbai,Freelancer,3,1,2275.5,516.7523148148148,4.333333333333333,1.0906337427996504,0.40384615384615385,2948,439,7,0.21941748616013043,1,COD,7,13606,0.8713104619797504,72,0.642449832663794,3.318212269116662,0.47832385918580855,0.06452227058731991
360,26,39802,Kolkata,Student,0,0,4234.333333333333,660.2955357142856,4.583333333333333,1.392831100247477,0.38181818181818183,503,262,3,0.03420341420619603,3,COD,9,5019,0.44998739567025553,12,0.16876400852540582,8.4,0.4179149961301387,0.03176110723046052
361,40,36038,Delhi,Salaried,1,0,2052.4615384615386,441.2492673992674,4.230769230769231,1.683006026817194,0.41818181818181815,8837,195,1,0.12001363687561525,3,UPI,4,5421,0.5788239616656665,103,0.11714141967033087,3.3091343165508276,0.3727162704834784,0.20965540341536537
362,50,48515,Delhi,Salaried,1,0,1090.0,236.9983134920635,3.6666666666666665,1.4605936717806631,0.4772727272727273,5460,588,3,0.15409722176128918,3,Credit Card,2,56460,0.6234692845464498,27,0.15340572999620578,7.405739581743245,0.4064059870869812,0.04927549895385789
363,33,38553,Chennai,Salaried,0,0,1690.0,499.28333333333336,3.5454545454545454,0.8377744612020928,0.3846153846153846,609,221,5,0.21212558347266014,3,COD,4,24962,0.22515302623223785,54,0.26187051212807233,16.76217391304348,0.5441364112470567,0.22858474328320913
364,39,22325,Kolkata,Salaried,0,0,1169.5,286.5152777777778,4.0,0.9769055784938083,0.3541666666666667,2571,336,2,0.11607600408802447,2,UPI,9,3058,0.3978849186776315,118,0.7286823457936535,5.96685821194708,0.5058410532494393,0.5342804564115959
365,41,66057,Pune,Salaried,1,1,2365.4545454545455,677.3401515151515,4.454545454545454,1.2422527160783832,0.46938775510204084,4910,1050,5,0.1445302222951945,3,Debit Card,3,1404,0.3349626962909856,60,0.38602431858820896,9.07818493022326,0.4459800596201141,0.23952771041296164
366,30,33548,Chennai,Salaried,1,0,1707.4545454545455,498.2878787878788,3.6363636363636362,1.2124688315713457,0.4,4259,258,6,0.07570814451993016,4,UPI,3,36445,0.3326304761205023,86,-0.18726202359427138,5.621827488498218,0.45198376841755433,0.20172412395686135
367,37,35823,Pune,Business,1,0,2734.25,544.0340277777777,4.583333333333333,1.665324009147562,0.4363636363636364,3658,436,3,0.1382234122435317,4,EMI,6,40969,0.12237970292217167,137,-0.08978388054923103,5.60325343135338,0.3751889063273119,0.4758541741853749
368,35,22773,Chennai,Self-employed,1,0,2345.75,411.95000000000005,5.5,1.3156704693946755,0.3333333333333333,5014,550,9,0.15723773247132583,3,UPI,4,12199,0.30895680691206184,48,0.09494169660354487,3.0938423394355197,0.43184037332453595,0.1566411189989008
369,35,29096,Delhi,Salaried,1,0,1969.6923076923076,467.6923076923077,3.5384615384615383,1.2955243964294338,0.5869565217391305,2576,616,3,0.07822545639961946,3,COD,3,82414,0.4941203458487671,112,0.30530804566602393,6.399377400307916,0.43563030807054237,0.3209525797456524
370,27,23332,Chennai,Self-employed,0,0,1670.3076923076924,484.4064102564102,3.3846153846153846,1.5389477727826189,0.3409090909090909,2078,409,9,0.09306109948536573,4,EMI,0,13885,0.2569553070011384,107,0.49887242096131035,6.223015531072403,0.3938639505388592,0.5183322491905438
